google_ads_spend_log,facebook_ads_spend_log,email_marketing_spend_log,influencer_spend_log,organic_traffic,email_sends,site_visits,conversions,revenue,google_ads_spend_missing,facebook_ads_spend_missing,email_marketing_spend_missing,influencer_spend_missing,organic_traffic_missing,email_sends_missing,site_visits_missing,conversions_missing,date,google_ads_spend_log_lag1,google_ads_spend_log_lag3,google_ads_spend_log_lag7,facebook_ads_spend_log_lag1,facebook_ads_spend_log_lag3,facebook_ads_spend_log_lag7,email_marketing_spend_log_lag1,email_marketing_spend_log_lag3,email_marketing_spend_log_lag7,influencer_spend_log_lag1,influencer_spend_log_lag3,influencer_spend_log_lag7,organic_traffic_lag1,organic_traffic_lag3,organic_traffic_lag7,email_sends_lag1,email_sends_lag3,email_sends_lag7,site_visits_lag1,site_visits_lag3,site_visits_lag7,conversions_lag1,conversions_lag3,conversions_lag7,google_ads_spend_log_lag1_missing,google_ads_spend_log_lag3_missing,google_ads_spend_log_lag7_missing,facebook_ads_spend_log_lag1_missing,facebook_ads_spend_log_lag3_missing,facebook_ads_spend_log_lag7_missing,email_marketing_spend_log_lag1_missing,email_marketing_spend_log_lag3_missing,email_marketing_spend_log_lag7_missing,influencer_spend_log_lag1_missing,influencer_spend_log_lag3_missing,influencer_spend_log_lag7_missing,organic_traffic_lag1_missing,organic_traffic_lag3_missing,organic_traffic_lag7_missing,email_sends_lag1_missing,email_sends_lag3_missing,email_sends_lag7_missing,site_visits_lag1_missing,site_visits_lag3_missing,site_visits_lag7_missing,conversions_lag1_missing,conversions_lag3_missing,conversions_lag7_missing,google_ads_spend_log_x_facebook_ads_spend_log,google_ads_spend_log_x_email_marketing_spend_log,google_ads_spend_log_x_influencer_spend_log,google_ads_spend_log_x_organic_traffic,google_ads_spend_log_x_email_sends,google_ads_spend_log_x_site_visits,google_ads_spend_log_x_conversions,facebook_ads_spend_log_x_email_marketing_spend_log,facebook_ads_spend_log_x_influencer_spend_log,facebook_ads_spend_log_x_organic_traffic,facebook_ads_spend_log_x_email_sends,facebook_ads_spend_log_x_site_visits,facebook_ads_spend_log_x_conversions,email_marketing_spend_log_x_influencer_spend_log,email_marketing_spend_log_x_organic_traffic,email_marketing_spend_log_x_email_sends,email_marketing_spend_log_x_site_visits,email_marketing_spend_log_x_conversions,influencer_spend_log_x_organic_traffic,influencer_spend_log_x_email_sends,influencer_spend_log_x_site_visits,influencer_spend_log_x_conversions,organic_traffic_x_email_sends,organic_traffic_x_site_visits,organic_traffic_x_conversions,email_sends_x_site_visits,email_sends_x_conversions,site_visits_x_conversions,google_ads_spend_log_roll1,google_ads_spend_log_roll2,google_ads_spend_log_roll3,google_ads_spend_log_roll4,google_ads_spend_log_roll5,google_ads_spend_log_roll6,google_ads_spend_log_roll7,facebook_ads_spend_log_roll1,facebook_ads_spend_log_roll2,facebook_ads_spend_log_roll3,facebook_ads_spend_log_roll4,facebook_ads_spend_log_roll5,facebook_ads_spend_log_roll6,facebook_ads_spend_log_roll7,email_marketing_spend_log_roll1,email_marketing_spend_log_roll2,email_marketing_spend_log_roll3,email_marketing_spend_log_roll4,email_marketing_spend_log_roll5,email_marketing_spend_log_roll6,email_marketing_spend_log_roll7,influencer_spend_log_roll1,influencer_spend_log_roll2,influencer_spend_log_roll3,influencer_spend_log_roll4,influencer_spend_log_roll5,influencer_spend_log_roll6,influencer_spend_log_roll7,organic_traffic_roll1,organic_traffic_roll2,organic_traffic_roll3,organic_traffic_roll4,organic_traffic_roll5,organic_traffic_roll6,organic_traffic_roll7,email_sends_roll1,email_sends_roll2,email_sends_roll3,email_sends_roll4,email_sends_roll5,email_sends_roll6,email_sends_roll7,site_visits_roll1,site_visits_roll2,site_visits_roll3,site_visits_roll4,site_visits_roll5,site_visits_roll6,site_visits_roll7,conversions_roll1,conversions_roll2,conversions_roll3,conversions_roll4,conversions_roll5,conversions_roll6,conversions_roll7,day_of_week,is_weekend,month
4.754326041367289,4.753904802853247,3.8761194058546824,4.008789657408479,5945.844968956624,12130.70517260791,30636.636372452485,1025.0631506027105,-715.9943152002129,0,0,1,0,0,0,0,0,2024-05-20,5.33822705676183,4.694937936214392,6.70512961844892,5.7763847031154665,4.684849943501546,5.383250185270364,5.086190262749581,3.6624675554353328,3.724011584723658,3.2153026368858924,2.7609767040987494,1.9603232430004558,5109.401775999727,7117.896566660926,4072.949465789317,18580.77569978879,15226.069197045155,20945.807350645664,22222.7022564534,15934.328986756518,30915.808470550233,1173.8954330045588,1104.5096957687,745.0012361142236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.60161340238622,18.42833543070402,19.059093062580985,28268.485573843158,57673.32750227866,145656.55812545112,4873.484430956466,18.42670265992525,19.05740440598259,28265.980954943712,57668.21758205747,145643.65279427037,4873.052634878107,15.538547385070549,23046.8050683762,47020.061726247295,118751.26077337647,3973.267170277707,23835.641816107553,48629.44543302213,122815.83102767194,4109.262556326696,72127292.32044683,182160690.24090013,6094866.5768739525,371644003.314617,12434738.863266062,31404487.00381574,4.754326041367289,5.04627654906456,5.2929839779253385,5.143472467497602,5.323578702724035,5.255624327751852,4.984765897603595,4.753904802853247,5.265144752984357,4.9461263439207945,4.8808072438159815,4.920284451944726,4.866585692508759,4.929237128565203,3.8761194058546824,4.4811548343021315,4.367833929479829,4.191492335968705,4.124761923359741,4.050959345463563,3.919275362386226,4.008789657408479,3.6120461471471867,3.6305824475690898,3.4131810117015053,3.6212909598978724,3.6741838399206954,3.4901746187295517,5945.844968956624,5527.623372478176,6468.632462149435,6630.948488277308,6456.168935484923,5910.708012655131,5770.670182332689,12130.70517260791,15355.74043619835,19702.66281077333,18583.514407341292,19479.532354365405,19542.147851516198,19774.659666224332,30636.636372452485,26429.669314452934,26950.13198392212,24196.18123463072,25190.530223345064,27094.56002706637,27385.591060268493,1025.0631506027105,1099.4792918036344,1078.8241182048375,1085.2455125958033,1068.6369619900127,1171.3568843840312,1160.4803915285427,0,0,5
3.1233048374562458,5.134407487811756,3.8761194058546824,4.709555941043113,2863.249192511013,21128.44014195064,41473.41629216261,1346.022450647418,7077.586873959586,0,0,1,0,0,0,0,0,2024-05-21,4.754326041367289,5.786398835646896,3.3596153167140566,4.753904802853247,4.308089525793669,5.305145744903862,3.8761194058546824,4.141192119835222,3.1291714639222055,4.008789657408479,3.667655048412901,2.386119291582689,5945.844968956624,8350.650641491953,4930.443200398037,12130.70517260791,28396.5075599233,21169.730554473124,30636.636372452485,27991.057322860474,29131.777259481216,1025.0631506027105,1037.5137710072438,1095.2214343956116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.036319744154028,12.106302490863959,14.709378852930756,8942.800053812336,65990.55930325916,129534.12173114816,4204.038431431792,19.901576501072736,24.1807792879601,14701.08809349951,108482.02127061384,212941.41915561378,6911.027749366833,18.25480117603542,11098.295758889686,81896.35684965394,160755.91371714126,5217.343741670534,13484.632245277136,99505.57079549742,195321.37409410864,6339.168029223958,60495989.17545744,118748725.70920768,3853997.6949179145,876268593.6111581,28439354.778225683,55824149.43429727,3.1233048374562458,3.9388154394117674,4.405285978528455,4.750564192808065,4.739438941489331,4.95686639184607,4.951007257709622,5.134407487811756,4.944156145332501,5.2215656645934905,4.993196629893535,4.931527292615137,4.95597162458923,4.904845948980616,3.8761194058546824,3.8761194058546824,4.279476358152983,4.244905298573542,4.128417749945901,4.083321503775565,4.025982211233723,4.709555941043113,4.359172799225798,3.977882745112494,3.9003258209375966,3.672455997569827,3.802668456755413,3.822094140081041,2863.249192511013,4404.54708073382,4639.498645822455,5567.28664473983,5877.408629124048,5857.348978322606,5475.356752634543,21128.44014195064,16629.572657279277,17279.973671449112,20059.107143567664,19092.49955426316,19754.350318962945,19768.761035863976,41473.41629216261,36055.02633230754,31444.251640356164,30580.953060982243,27651.628246137097,27904.34456814799,29148.682350651547,1346.022450647418,1185.542800625064,1181.6603447515624,1145.6237013154828,1137.4009002061262,1114.8678767662468,1196.3091081359437,1,0,5
5.443708229790902,5.593750750182386,2.67405606242506,4.182820901058392,6803.281191566706,14892.91710531509,16084.598046141777,1259.19402368708,1799.550830965053,0,0,0,0,0,0,0,0,2024-05-22,3.1233048374562458,5.33822705676183,4.9158524528909435,5.134407487811756,5.7763847031154665,4.598091895328929,3.8761194058546824,5.086190262749581,3.6819464559826725,4.709555941043113,3.2153026368858924,3.938648240034808,2863.249192511013,5109.401775999727,3183.4033985061756,21128.44014195064,18580.77569978879,19855.22533727016,41473.41629216261,22222.7022564534,36614.70904567291,1346.022450647418,1173.8954330045588,1684.9564963541247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.450746994166888,14.556780993945553,22.770056562832963,37035.07781211333,81072.69541179745,87559.85875666064,6854.684869648878,14.958003105219937,23.397657553173946,38055.859269027984,83307.26623026037,89973.23238698771,7043.6175146247815,11.185097588513445,18192.355314691336,39824.49527266169,43011.116916955696,3367.155412809841,28456.90676386266,62294.404945842,67278.9928925248,5266.983080766135,101320702.83015223,109428043.36122695,8566651.017883513,239546585.37350252,18753072.21427985,20253629.73311061,5.443708229790902,4.283506533623574,4.4404463695381455,4.664891541344067,4.889193000204632,4.856817156206259,5.026415225838188,5.593750750182386,5.36407911899707,5.1606876802824635,5.314611935990714,5.113307453951305,5.041897868876345,5.047082928245396,2.67405606242506,3.275087734139871,3.475431624711476,3.8781212842210016,3.9307354513438453,3.8860241353590936,3.8819978692969213,4.182820901058392,4.446188421050753,4.300388833169993,4.029117284098969,3.9568248369617556,3.757516814817921,3.856975948798696,6803.281191566706,4833.265192038861,5204.125117678114,5180.444282258517,5814.485554105205,6031.720722864491,5992.48215164319,14892.91710531509,18010.678623632866,16050.687473291211,16683.20952991561,19025.869135917146,18392.56914610515,19059.859859870394,16084.598046141777,28779.007169152188,29398.216903585624,27604.33824180257,27681.68205801415,25723.78987947121,26215.80935071853,1259.19402368708,1302.6082371672487,1210.0932083124028,1201.043764485442,1168.3377657898022,1157.6997541196185,1135.4858977549372,2,0,5
4.6213694522829485,4.264404308294542,2.1426014077380398,3.40818959502726,4970.314892480297,23992.00720705325,23598.21811680077,1432.0642845321054,2440.262300567686,0,0,0,0,1,0,0,0,2024-05-23,5.443708229790902,4.754326041367289,6.0440036436297655,5.593750750182386,4.753904802853247,5.078193284459697,2.67405606242506,3.8761194058546824,3.8578402729238865,4.182820901058392,4.008789657408479,4.453730752683344,6803.281191566706,5945.844968956624,5757.050724315387,14892.91710531509,12130.70517260791,23063.60414246188,16084.598046141777,30636.636372452485,29167.92617820244,1259.19402368708,1025.0631506027105,1002.2027595668496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.707387802536193,9.901752694139018,15.750503282047573,22969.661412335452,110875.92920562824,109056.08433329313,6618.098138242109,9.136918674116046,14.533898392518877,21195.4322410735,102311.61889839158,100632.34300535951,6106.901104713451,7.302391824143547,10649.403685529629,51405.30841629349,50561.57535716664,3068.3429520098575,16939.775500560383,81769.30932689793,80427.20144686417,4880.746593952479,119247830.7217114,117290574.94193321,7117810.440399065,566168619.1318986,34358096.63545783,33794165.34366886,4.6213694522829485,5.032538841036925,4.396127506510032,4.485677140224347,4.656187123531843,4.844555742217685,4.823181769931501,4.264404308294542,4.929077529238464,4.997520848762895,4.936616837285483,5.104570410451479,4.971823596341844,4.9308273602218025,2.1426014077380398,2.40832873508155,2.8975922920059283,3.1422240704681164,3.531017308924409,3.6327131107428774,3.6369637456989428,3.40818959502726,3.7955052480428266,4.100188812376254,4.077339023634311,3.9049317462846274,3.865385629972673,3.707612926276398,4970.314892480297,5886.798042023503,4878.948425519339,5145.67256137866,5138.418404302873,5673.790443834387,5880.0913185238915,23992.00720705325,19442.46215618417,20004.454818106326,18036.017406731728,18144.969065343135,19853.55881443983,19192.48886909773,23598.21811680077,19841.408081471265,27052.077485035054,27948.21720688941,26803.114216802212,27001.104734478587,25420.13677051829,1432.0642845321054,1345.6291541095925,1345.7602529555345,1265.5859773673285,1247.2478684947746,1212.292185580186,1196.894687035688,3,0,5
5.213557008837749,3.753506346349141,4.624205830204392,4.114975881815798,4419.27986605852,33257.63345625426,25578.456369732023,884.7176501433119,803.0840701833433,0,0,0,1,0,0,0,0,2024-05-24,4.6213694522829485,3.1233048374562458,4.694937936214392,4.264404308294542,5.134407487811756,4.684849943501546,2.1426014077380398,3.8761194058546824,3.6624675554353328,3.40818959502726,4.709555941043113,2.7609767040987494,4970.314892480297,2863.249192511013,7117.896566660926,23992.00720705325,21128.44014195064,15226.069197045155,23598.21811680077,41473.41629216261,15934.328986756518,1432.0642845321054,1346.022450647418,1104.5096957687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.569119319725537,24.10856071637049,21.453661349839052,23040.167519704948,173390.56800321123,133354.74048166696,4612.525905747127,17.356985930496887,15.445588087469252,16587.79502354364,124832.7382426039,96008.89831360376,3320.79331454002,19.028495463843075,20435.659721932694,153790.1425272116,118280.04707254349,4091.1165158774324,18185.23006382496,136854.3595587565,105254.73105552496,3640.591792556476,146974789.9259787,113038357.23961304,3909814.898424944,850678926.3213396,29423615.32074486,22629711.813722543,5.213557008837749,4.917463230560349,5.092878230303866,4.600484882091961,4.631253113947027,4.749082104416161,4.897270208877694,3.753506346349141,4.008955327321841,4.537220468275357,4.6865172231594565,4.699994739098214,4.879393066434424,4.797778274914315,4.624205830204392,3.383403618971216,3.146954433455831,3.3292456765555434,3.4386204224153714,3.713215395804406,3.7743549278088087,4.114975881815798,3.76158273842153,3.9019954593004833,4.103885579736141,4.084866395270608,3.9399391022064894,3.9010413802359767,4419.27986605852,4694.79737926941,5397.625316701841,4764.031285654134,5000.394022314632,5018.561981262148,5494.574647009263,33257.63345625426,28624.820331653755,24047.519256207528,23317.749477643316,21080.340616636233,20663.746463828324,21768.42662041332,25578.456369732023,24588.33724326639,21753.757510891523,26683.672206209296,27474.265039457932,26599.004575623843,26797.86925380051,884.7176501433119,1158.3909673377084,1191.9919861208325,1230.4996022524788,1189.4123119225253,1186.8261654361975,1165.4958233749182,4,0,5
5.669453646852775,5.078193284459697,4.077074677712075,4.422397559755408,6484.6169603468115,15280.5674506529,26946.95123669431,1097.897855135129,3718.192347863064,0,1,0,0,0,0,0,0,2024-05-25,5.213557008837749,5.443708229790902,5.786398835646896,3.753506346349141,5.593750750182386,4.308089525793669,4.624205830204392,2.67405606242506,4.141192119835222,4.114975881815798,4.182820901058392,3.667655048412901,4419.27986605852,6803.281191566706,8350.650641491953,33257.63345625426,14892.91710531509,28396.5075599233,25578.456369732023,16084.598046141777,27991.057322860474,884.7176501433119,1259.19402368708,1037.5137710072438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7905814360033,23.114785900045828,25.07257797298811,36764.235274281586,86632.46885908389,152774.49096044045,6224.480998667696,20.704173248598146,22.457789589160868,32930.13830032663,77597.675010639,136841.82680684398,5575.337514969918,18.03044510565445,26438.267603692235,62300.0146141283,109864.73252866846,4476.211543885835,28677.554221386272,67576.7442054453,119170.1313920049,4855.340795410291,99088626.85422723,174740657.01910642,7119447.052137644,411764705.96176195,16776502.229319485,29584999.965197593,5.669453646852775,5.441505327845261,5.1681267026578235,5.237022084441094,4.814278635044124,4.804286536097984,4.880563753335677,5.078193284459697,4.415849815404419,4.365367979701126,4.672463672321442,4.764852435419504,4.7630278299917945,4.907793097580891,4.077074677712075,4.350640253958234,3.61462730521817,3.379484494519892,3.47881147678685,3.545029464964822,3.7651952932197874,4.422397559755408,4.268686720785604,3.9818543455328217,4.032095984414214,4.167587975739994,4.141121589351408,4.008861738999192,6484.6169603468115,5451.948413202666,5291.403906295211,5669.373227613084,5108.14842059267,5247.764511986662,5227.998406845671,15280.5674506529,24269.100453453582,24176.7360379868,21855.781304818876,21710.31307224523,20113.71175563901,19894.720890517547,26946.95123669431,26262.70380321316,25374.54190774237,23052.05594234222,26736.328012306294,27386.379405663993,26648.71124149105,1097.897855135129,991.3077526392202,1138.2265966035154,1168.4684533744066,1203.9792528290088,1174.159902457959,1174.1221211074735,5,1,5
5.90628097811814,5.212877982365988,3.8761194058546824,4.212360665700467,4694.62870802559,21994.23399934391,35921.00531284195,1132.2832105163595,5281.072653630155,0,0,1,0,0,0,0,0,2024-05-26,5.669453646852775,4.6213694522829485,5.33822705676183,5.078193284459697,4.264404308294542,5.7763847031154665,4.077074677712075,2.1426014077380398,5.086190262749581,4.422397559755408,3.40818959502726,3.2153026368858924,6484.6169603468115,4970.314892480297,5109.401775999727,15280.5674506529,23992.00720705325,18580.77569978879,26946.95123669431,23598.21811680077,22222.7022564534,1097.897855135129,1432.0642845321054,1173.8954330045588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.788722068499105,22.893450315714098,24.87938567279973,27727.79623753888,129904.1258986042,212159.55039411908,6687.582788115312,20.20573750780141,21.9585221680145,24472.526627449883,114653.2581541853,187251.8176997655,5902.454217903404,16.327612920780528,18196.941438460482,85252.27722176576,139234.10577091583,4388.864925205904,19775.469309755194,92647.64617104815,151312.22985223294,4769.585258412154,103254762.3443524,168635782.76280758,5315649.265705484,790054996.3423216,24903701.88562519,40672751.2205999,5.90628097811814,5.787867312485457,5.596430544602888,5.352665271522903,5.370873863176503,4.99627902555646,4.961714313529435,5.212877982365988,5.145535633412843,4.681525871058276,4.577245480367342,4.780546534330351,4.839523359910586,4.827292137473823,3.8761194058546824,3.976597041783379,4.192466637923718,3.6800003303772972,3.47881147678685,3.545029464964822,3.5923280279490877,4.212360665700467,4.317379112727938,4.249911369090557,4.0394809255747335,4.068148920671465,4.175050090733406,4.151298600258417,4694.62870802559,5589.6228341862015,5199.5085114769745,5142.2101067278045,5474.4243236955845,5039.228468498156,5168.745111420794,21994.23399934391,18637.400724998406,23510.81163541702,23631.110528326084,21883.471843723884,21757.633226761678,20382.357790453996,35921.00531284195,31433.978274768124,29482.137639756096,28011.157759017264,25625.845816442168,28267.107562395573,28605.61167811799,1132.2832105163595,1115.090532825744,1038.2995719316002,1136.7407500817264,1161.2314048027972,1192.0299124435674,1168.1775178948735,6,1,5
5.355425828332534,5.1627047209787955,3.681091272854535,2.7786624373058197,4450.369780382533,20127.41505364168,28611.6446595089,1336.6940730265785,4095.6317683850857,1,0,0,0,0,1,0,0,2024-05-27,5.90628097811814,5.213557008837749,4.754326041367289,5.212877982365988,3.753506346349141,4.753904802853247,3.8761194058546824,4.624205830204392,3.8761194058546824,4.212360665700467,4.114975881815798,4.008789657408479,4694.62870802559,4419.27986605852,5945.844968956624,21994.23399934391,33257.63345625426,12130.70517260791,35921.00531284195,25578.456369732023,30636.636372452485,1132.2832105163595,884.7176501433119,1025.0631506027105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.648482206784152,19.71381127909466,14.880920584965018,23833.625267491203,107790.8784358417,153227.5408006066,7158.565963265553,19.00438729271995,14.345413683085201,22975.945075282267,103911.90071853557,147713.47295861435,6900.956801318692,10.228510048175163,16382.217359541693,74090.85189908138,105322.07545813327,4920.49288669452,12366.075340869893,55927.29216961783,79502.10228491905,3714.2216108882762,89574439.71194339,127332398.75972168,5948782.908213927,575878447.429246,26904196.407548767,38245015.83590811,5.355425828332534,5.630853403225338,5.643720151101149,5.5361793655352995,5.3532173828848295,5.368299190702508,5.047585711667328,5.1627047209787955,5.1877913516723915,5.151258662601494,4.801820583538406,4.694337328489633,4.844239565438425,4.885692125777473,3.681091272854535,3.7786053393546086,3.878095118807098,4.064622796656421,3.6802185188727448,3.5125247761314644,3.564466866091924,2.7786624373058197,3.495511551503144,3.804473554253898,3.8820991361443733,3.7873172279209504,3.853234506777191,3.975566140243751,4450.369780382533,4572.499244204062,5209.871816251645,5012.223828703363,5003.842041458751,5303.748566476743,4955.105798767353,20127.41505364168,21060.824526492794,19134.072167879494,22664.962489973193,22930.3714333892,21590.795712043513,21524.744916315965,28611.6446595089,32266.32498617542,30493.200403015053,29264.5143946943,28131.255139115594,26123.478956953288,28316.327147697477,1336.6940730265785,1234.4886417714688,1188.9583795593555,1112.8981972053448,1176.731414670697,1190.4751828400942,1212.6962210982833,0,0,5
4.752729422811091,5.303779964969188,2.9339343164841862,4.9154092717336155,5570.401910512989,20127.41505364168,33326.42180576356,962.0336408378896,1733.156578248619,0,0,0,0,0,1,0,0,2024-05-28,5.355425828332534,5.669453646852775,3.1233048374562458,5.1627047209787955,5.078193284459697,5.134407487811756,3.681091272854535,4.077074677712075,3.8761194058546824,2.7786624373058197,4.422397559755408,4.709555941043113,4450.369780382533,6484.6169603468115,2863.249192511013,20127.41505364168,15280.5674506529,21128.44014195064,28611.6446595089,26946.95123669431,41473.41629216261,1336.6940730265785,1097.897855135129,1346.022450647418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.207431091625033,13.944195950549538,23.36161027092679,26474.613056978196,95660.15773057367,158391.4654732656,4572.285590544315,15.560942046304396,26.070249215044537,29544.186049804877,106751.38070812396,176756.00827752103,5102.414749902362,14.421487941903797,16343.193321863131,59052.513727999714,97777.53258155659,2822.543512466507,27380.805198218193,98934.48257070105,163813.00273775554,4728.789077894209,112117791.2684935,185641563.69738707,5358914.030901147,670774723.9373378,19363250.384710252,32061138.905897953,4.752729422811091,5.0540776255718125,5.338145409753921,5.4209724690286345,5.379489376990458,5.253136056205872,5.280360652432306,5.303779964969188,5.233242342973991,5.2264542227713235,5.189388988193418,4.902212459824563,4.795911101236225,4.90988819394282,2.9339343164841862,3.3075127946693605,3.497048331731135,3.6420549182263695,3.8384851006219742,3.5558378184746515,3.4298689961818525,4.9154092717336155,3.8470358545197185,3.968810791579967,4.082207483623828,4.088761163262221,3.9753325685563947,4.004973758913823,5570.401910512989,5010.385845447761,4905.133466307037,5300.00433981698,5123.859445065288,5098.268686301123,5341.841901339064,20127.41505364168,20127.41505364168,20749.68803554242,19382.407889320046,22157.453002706887,22463.212036764613,21381.741332271824,33326.42180576356,30969.033232636222,32619.690592704806,31201.50575370218,30076.89587690815,28997.116250223586,27152.470792497614,962.0336408378896,1149.3638569322338,1143.6703081269425,1132.2271948789892,1082.7252859318537,1140.948452365229,1157.8406768397792,1,0,5
4.13287159495326,4.936798698803049,3.71373599002314,4.51610597142873,3723.9746002036177,14685.71720120186,24993.81565014579,1474.696141277503,-15502.115057025443,0,0,0,0,0,0,0,0,2024-05-29,4.752729422811091,5.90628097811814,5.443708229790902,5.303779964969188,5.212877982365988,5.593750750182386,2.9339343164841862,3.8761194058546824,2.67405606242506,4.9154092717336155,4.212360665700467,4.182820901058392,5570.401910512989,4694.62870802559,6803.281191566706,20127.41505364168,21994.23399934391,14892.91710531509,33326.42180576356,35921.00531284195,16084.598046141777,962.0336408378896,1132.2832105163595,1259.19402368708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.403155112285333,15.348393984322259,18.664486089116597,15390.708845508952,60694.18347236365,103296.23074998577,6094.729793472972,18.33396700324429,22.295106083406033,18384.512960660824,72500.4295698829,123389.436579763,7280.277991388654,16.77162528085329,13829.85849870821,54538.87650940525,92820.43270795002,5476.632134210513,16817.863929428477,66322.25514706134,112874.72010641223,6659.884049666238,54689237.84304909,93076334.64331459,5491730.973135707,367052108.41701424,21656970.488505036,36858283.49507126,4.13287159495326,4.442800508882176,4.747008948698962,5.036826956053757,5.16335229421356,5.171719746650925,5.093098276026928,4.936798698803049,5.120289331886118,5.13442779491701,5.154040341779256,5.138870930315344,4.907976832987643,4.816037900888629,3.71373599002314,3.323835153253663,3.4429205264539546,3.551220246304136,3.6563911325857235,3.8176935821888356,3.5783947001244356,4.51610597142873,4.715757621581174,4.070059226822721,4.105634586542158,4.168987181184808,4.15998529795664,4.052585911823871,3723.9746002036177,4647.188255358305,4581.582097033047,4609.843749781182,4984.798391894308,4890.54530425501,4901.9409597157655,14685.71720120186,17406.56612742177,18313.51576949507,19233.695326957284,18443.069751696406,20912.163702456048,21352.141345969932,24993.81565014579,29160.118727954665,28977.29403847275,30713.22185706505,29959.9677329909,29229.715839114422,28425.216164498186,1474.696141277503,1218.3648910576962,1257.8079517139904,1226.4267664145827,1200.7209841586919,1148.0537618227952,1188.626693638411,2,0,5
5.939000801397791,2.1536736004309183,4.4362593837746225,4.114975881815798,6225.949717279937,16250.992289393103,31839.394763343505,1555.9246771552826,5192.124137276084,0,0,0,1,0,0,0,0,2024-05-30,4.13287159495326,5.355425828332534,4.6213694522829485,4.936798698803049,5.1627047209787955,4.264404308294542,3.71373599002314,3.681091272854535,2.1426014077380398,4.51610597142873,2.7786624373058197,3.40818959502726,3723.9746002036177,4450.369780382533,4970.314892480297,14685.71720120186,20127.41505364168,23992.00720705325,24993.81565014579,28611.6446595089,23598.21811680077,1474.696141277503,1336.6940730265785,1432.0642845321054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.790669238908489,26.34694803544595,24.43884505983661,36975.9203603879,96514.65623021495,189094.19101551772,9240.637904539823,9.554254719499339,8.862314923076623,13408.66354371614,34999.333074472335,68571.66395551134,3350.9539014483316,18.255100369711588,27619.92785619208,72093.61703946919,141247.8137925872,6902.485449476622,25619.63292800483,66872.44132642713,131018.34154277075,6402.59252041602,101177860.84966543,198230470.82520282,9687108.80384381,517421758.7980385,25285319.93132695,49539700.01797484,5.939000801397791,5.035936198175525,4.941533939720713,5.045006911873669,5.2172617251225635,5.292627045410931,5.281331325900477,2.1536736004309183,3.545236149616983,4.131417421401052,4.389239246295488,4.553966993509588,4.641338042001273,4.514504942622397,4.4362593837746225,4.074997686898881,3.694643230093984,3.691255240784121,3.7282280737982334,3.7863691744505403,3.906060125272519,4.114975881815798,4.3155409266222655,4.515497041659381,4.081288390570991,4.107502845596885,4.15998529795664,4.1535553813650905,6225.949717279937,4974.962158741779,5173.442075998849,4992.674002094769,4933.064943280934,5191.656946125247,5081.317363258572,16250.992289393103,15468.354745297482,17021.374848078878,17797.884899469584,18637.154719444447,18077.72350797919,20246.282072018483,31839.394763343505,28416.60520674464,30053.21073975095,29692.81921969044,30938.45643832074,30273.205571383005,29602.527114004286,1555.9246771552826,1515.3104092163926,1330.8848197568916,1332.3371330743134,1292.3263485627226,1259.9215996581236,1206.3210354417222,3,0,5
